,132,135,154,155,160,179
D05221973,4.0,5.5,4.0,3.0,4.0,3.5
D05222167,5.0,5.0,5.0,4.0,1.5,4.5
D05222177,5.0,4.0,5.0,3.5,4.0,4.0
D05222217,2.5,6.166666666666667,5.0,4.0,4.5,4.0
D05222262,3.0,3.5,5.0,4.0,5.0,4.0
D05222463,4.0,5.5,5.0,4.0,5.0,4.0
D05222464,4.5,5.5,5.0,4.5,5.0,4.0
D05222465,4.5,5.5,5.0,4.0,5.0,4.0
D05222466,3.0,6.0,5.0,4.0,5.0,4.5
D05222467,4.5,6.0,5.0,4.0,5.0,4.0
D05222954,5.0,6.0,5.0,4.0,5.0,5.0
D05223014,5.0,5.0,4.0,4.0,3.5,3.0
D05223015,4.0,3.5,4.0,4.0,3.5,3.0
D05223016,5.0,3.5,3.0,4.0,3.5,4.0
D05223049,4.0,6.0,5.0,4.0,4.0,4.0
D05223050,5.0,4.0,3.0,4.0,4.0,4.0
D05223051,3.0,6.0,5.0,4.0,4.0,4.0
D05223151,4.0,6.5,5.0,5.0,5.5,4.0
D05223169,5.0,5.5,5.0,5.0,4.0,4.0
D05223170,6.0,5.5,3.0,5.0,4.0,4.0
D05223171,3.5,6.0,5.0,3.5,5.0,4.0
D05223217,4.0,4.5,5.0,4.0,5.0,4.0
D05230085,5.0,4.5,5.0,4.0,5.0,4.0
D05230105,4.0,4.5,5.5,4.5,6.0,4.5
D05230145,5.0,5.5,4.5,4.0,6.0,4.0
D05230306,2.5,4.5,4.0,4.0,5.0,4.0
D05230389,5.0,0.0,5.5,3.5,6.0,4.0
D05230490,4.0,5.0,5.0,4.0,6.0,4.0
D05230491,4.0,5.0,5.0,4.0,5.0,4.0
D05230550,3.5,5.5,4.0,5.0,7.0,4.0
D05230909,5.5,6.5,5.5,5.5,6.5,4.0
D05230910,3.0,4.5,4.5,5.0,5.5,4.0
D05230911,5.0,6.0,5.5,5.5,6.0,4.0
D05230912,5.5,6.5,5.5,6.0,5.5,4.0
D05230993,4.0,5.0,5.0,4.0,5.0,4.0
D05230994,3.5,4.5,4.0,4.0,3.5,4.0
D05231133,5.5,6.5,4.0,6.0,0.0,3.0
D05231181,5.0,6.0,5.5,4.5,0.0,3.0
D05231267,5.0,5.0,4.0,4.5,5.0,4.0
D05232093,4.0,5.5,5.0,4.0,1.5,4.0
D05232133,3.5,5.5,3.0,3.5,5.5,4.5
D05232155,3.5,4.0,3.0,2.0,4.0,3.0
D05232407,5.5,5.5,4.0,5.5,4.5,4.0
D05232651,4.0,5.75,5.0,4.0,1.5,4.0
D05232653,4.5,5.5,5.0,4.0,5.0,4.0
D05232970,4.0,6.0,4.5,4.0,5.5,5.0
D06211574,4.5,6.5,6.0,6.0,5.5,5.0
D06212404,6.0,6.0,5.0,5.0,6.0,5.0
D06220027,4.0,4.5,5.0,4.0,5.0,4.0
D06220191,3.0,3.0,5.0,6.0,3.5,3.5
D06220192,5.0,6.0,5.0,5.0,6.5,4.0
D06220193,2.0,5.0,4.0,3.5,4.0,3.0
D06220365,5.0,5.5,5.5,5.0,5.5,4.5
D06220366,4.0,5.0,5.0,4.0,5.0,4.5
D06220367,5.0,5.5,5.0,4.5,5.0,4.0
D06220370,4.0,4.5,5.0,4.0,3.5,4.0
D06220415,4.0,5.5,4.0,3.0,5.0,3.0
D06220920,5.0,6.0,5.0,4.0,4.0,4.0
D06220921,5.5,6.0,5.0,4.0,4.0,4.0
D06221030,4.5,5.0,5.0,4.0,4.0,4.0
D06221031,5.0,5.5,5.0,4.0,4.0,4.0
D06221051,4.5,4.0,4.5,4.0,4.0,4.0
D06221291,4.0,4.5,4.0,4.0,4.0,4.0
D06221295,4.0,5.5,4.0,3.0,5.0,4.0
D06221296,4.0,5.5,5.0,4.0,5.0,4.0
D06221669,5.5,4.0,5.0,3.5,4.0,5.5
D06221670,4.5,5.5,4.5,4.0,4.0,4.0
D06221761,4.0,5.5,5.0,3.5,5.0,4.0
D06222124,4.0,5.5,5.0,5.333333333333333,5.0,4.5
D06222242,4.0,5.5,2.0,3.5,3.0,4.0
D06222244,4.0,4.5,0.0,1.5,3.0,3.0
D06222333,4.5,5.5,4.0,4.0,5.0,4.0
D06222334,2.5,7.0,2.0,4.0,4.0,3.0
D06222540,5.5,6.0,5.5,5.5,5.5,4.0
D06230029,4.0,5.5,5.0,4.0,5.5,4.0
D06230030,4.0,5.5,5.0,4.0,5.0,4.0
D06230031,4.0,5.5,4.0,4.0,5.0,4.0
D06230481,4.5,7.0,5.0,5.5,7.0,3.5
D06230543,3.5,5.0,4.0,3.0,5.0,3.0
D06230544,5.0,5.0,5.0,4.0,5.0,4.0
D06230545,3.5,5.0,4.0,4.5,5.0,4.0
D06230581,5.0,5.5,6.0,4.0,5.0,4.0
D06231362,4.0,5.0,5.0,4.0,1.5,4.5
D06231363,4.0,5.0,5.0,4.0,1.5,4.5
D06231452,4.0,5.0,5.5,5.0,5.0,6.0
D06231781,5.5,6.0,5.0,5.5,5.5,4.0
D06231783,5.5,6.0,5.0,4.0,6.0,4.0
D06231784,6.0,6.0,5.5,4.0,6.0,4.0
D06231785,4.0,4.5,4.5,3.75,5.5,3.5
D06231787,4.5,4.5,5.0,4.0,5.0,4.0
D06231789,4.5,5.5,5.0,4.0,5.0,4.0
D06231790,5.0,4.5,5.0,4.0,5.0,4.0
D06231791,5.5,7.0,5.0,4.0,5.0,5.0
D06231792,5.5,6.0,5.5,4.0,5.5,4.0
D06231793,3.5,6.0,3.0,4.0,5.0,4.5
D06231794,3.0,5.5,3.0,4.0,2.5,5.0
D06231796,4.5,5.5,5.0,0.0,0.0,4.0
D06231897,3.5,5.5,4.0,4.0,5.0,3.0
D06232457,5.0,0.0,5.5,0.0,0.0,0.0
D06232458,3.0,5.5,5.0,5.0,4.0,7.0
D06232539,4.0,6.0,5.0,4.0,8.0,6.0
D07210607,5.0,5.5,5.0,5.0,6.0,5.0
D07210611,4.0,3.5,4.5,4.0,6.0,5.0
D07210612,5.0,6.0,5.0,5.0,5.5,4.5
D07210614,5.0,6.0,5.0,5.0,6.5,4.5
D07211565,5.0,6.0,5.0,6.0,6.5,4.0
D07211567,6.0,6.0,5.0,6.0,5.0,4.0
D07211568,5.0,4.5,5.0,6.0,5.0,4.0
D07211569,6.0,5.0,5.0,6.0,6.0,4.0
D07211571,6.0,4.0,5.0,6.0,5.0,3.5
D07212737,5.5,5.0,5.5,6.0,6.5,5.0
D07212960,5.0,6.0,6.0,5.0,5.5,4.0
D07220044,4.5,6.0,5.0,5.5,4.5,4.0
D07220045,3.5,4.0,4.0,4.0,4.0,4.0
D07220047,3.0,5.0,4.0,3.5,5.0,4.0
D07220048,4.5,5.5,5.0,3.5,4.0,4.0
D07220532,4.0,3.5,4.0,3.0,4.0,4.0
D07220580,4.5,4.5,4.0,4.0,5.0,3.0
D07220583,4.0,5.0,5.0,4.0,4.5,4.0
D07220686,6.0,5.0,5.0,4.5,5.0,4.0
D07220687,6.0,5.5,5.0,5.0,6.0,4.0
D07220688,5.0,5.5,5.0,4.0,5.0,4.5
D07220689,3.5,4.5,4.0,3.0,5.0,4.0
D07221133,3.5,6.0,4.0,4.0,4.0,2.0
D07221136,3.0,5.5,4.5,4.0,5.0,4.5
D07221137,5.0,5.5,5.5,4.0,5.0,4.0
D07221189,4.5,4.5,4.0,4.0,4.0,3.5
D07221418,4.0,5.5,5.0,4.0,5.0,4.0
D07221421,4.5,5.5,5.0,2.0,3.0,0.0
D07221636,3.0,3.0,3.0,4.0,5.0,4.0
D07221637,4.0,5.5,5.0,3.5,5.5,4.0
D07221638,3.5,6.0,5.0,4.0,5.0,4.0
D07221639,0.0,5.5,3.5,3.0,5.0,3.5
D07221640,3.5,6.0,4.0,4.0,4.0,4.0
D07221641,5.0,6.0,5.5,3.0,4.5,3.0
D07221764,5.0,6.0,4.0,4.0,4.5,3.0
D07221765,2.5,4.0,1.0,4.0,5.5,3.5
D07221952,5.0,5.0,5.0,4.0,5.5,3.0
D07222032,2.5,5.0,3.5,4.0,4.0,4.0
D07222033,5.0,6.0,5.0,4.0,5.5,4.5
D07222219,3.5,6.0,4.0,3.6666666666666665,4.333333333333333,4.0
D07222222,4.0,5.5,5.0,4.0,5.0,4.0
D07222380,3.5,6.0,4.0,4.0,4.0,4.0
D07222381,4.5,5.5,4.0,3.0,4.0,4.0
D07222702,4.5,6.0,5.0,3.5,4.0,3.0
D07222704,4.0,4.5,4.5,3.5,5.0,4.0
D07230238,4.0,7.0,4.5,5.0,8.0,7.0
D07230239,4.0,7.0,4.5,5.0,8.0,7.0
D07230318,5.0,6.0,4.0,4.5,6.0,5.0
D07230320,5.0,6.5,4.0,4.5,5.5,4.0
D07230321,4.0,5.5,4.0,4.0,4.5,4.0
D07230422,4.5,6.0,4.0,5.5,5.0,4.0
D07230423,4.0,6.5,4.0,4.0,6.0,4.0
D07230426,3.5,4.0,4.0,4.0,4.5,4.0
D07231148,4.0,4.5,4.0,1.5,4.0,4.0
D07231149,5.5,6.0,5.5,5.0,5.5,4.0
D07231158,4.0,5.5,5.0,4.0,6.0,4.0
D07231159,3.5,5.5,5.0,4.0,5.5,4.0
D07231188,4.5,5.5,5.0,4.0,5.0,4.0
D07231468,4.0,5.0,5.0,5.0,1.5,4.0
D07231568,4.0,6.0,5.0,4.5,5.0,4.5
D07231569,5.5,6.0,5.0,5.0,5.0,4.0
D07231571,3.5,5.0,5.0,4.5,4.5,4.0
D07231572,4.0,5.0,4.0,4.0,5.0,4.0
D07231582,5.0,6.0,5.5,4.0,6.5,4.0
D07231736,4.5,4.5,5.5,4.0,5.0,3.0
D07231737,5.0,6.0,5.0,4.0,5.0,4.5
D07231995,2.5,4.5,3.0,3.0,4.0,0.0
D07231996,4.5,6.0,5.0,5.0,5.0,3.0
D07231997,5.0,4.5,5.0,5.0,5.0,4.0
D07232099,3.5,5.0,5.0,3.5,6.0,3.0
D07232236,4.5,5.0,5.0,5.0,6.0,4.0
D07232477,4.5,6.0,4.0,4.0,5.0,4.0
D07232484,5.0,6.0,5.0,6.0,5.0,5.0
D08210265,4.0,5.0,5.0,4.0,4.5,4.0
D08210266,5.0,5.0,5.0,3.5,4.0,3.5
D08210341,4.0,6.0,5.0,5.0,6.0,5.0
D08210360,4.0,5.0,5.0,3.5,4.5,3.0
D08210361,4.0,5.0,5.0,4.0,4.0,4.0
D08210561,6.0,7.0,6.0,6.0,4.0,3.0
D08210562,7.0,7.0,6.0,6.0,7.0,5.0
D08210669,4.0,5.0,5.0,4.5,1.5,4.5
D08210678,4.0,5.0,5.0,4.0,4.0,4.0
D08210806,4.0,5.0,5.0,4.5,1.5,4.5
D08211096,6.0,7.0,5.0,6.0,5.5,3.5
D08211097,6.0,6.0,5.0,6.0,6.0,3.5
D08211098,6.0,6.5,6.0,6.0,1.5,4.5
D08211099,6.0,6.0,5.0,5.0,6.0,4.5
D08211100,6.0,7.5,5.0,6.0,6.0,4.5
D08211101,5.0,7.0,5.0,6.0,5.0,4.5
D08211102,6.0,7.0,5.0,6.0,4.5,4.0
D08211103,4.0,6.0,5.0,5.0,6.0,4.0
D08211104,6.0,7.0,5.0,5.0,5.0,3.5
D08211105,4.0,6.0,5.0,4.0,5.0,4.0
D08211106,5.5,6.5,5.0,6.0,6.0,5.0
D08211107,5.0,5.0,5.0,5.0,5.0,3.5
D08211108,6.0,5.5,5.0,6.0,4.5,4.0
D08211109,4.0,4.0,5.0,4.0,4.5,3.0
D08211110,6.0,7.0,6.0,4.0,1.5,4.5
D08211111,5.0,6.0,5.0,4.5,6.0,4.0
D08211112,4.0,5.0,5.0,6.0,4.5,3.5
D08211113,6.0,6.5,5.0,4.0,5.0,4.5
D08211152,5.5,6.0,5.0,5.0,4.0,4.5
D08211153,4.5,5.25,5.0,4.0,4.0,5.0
D08211220,5.0,6.0,5.0,5.0,6.0,4.5
D08211221,6.0,6.5,5.0,5.0,6.0,4.5
D08211222,5.5,6.0,5.5,5.0,5.0,5.5
D08211224,4.0,5.0,5.0,4.0,5.0,4.0
D08211225,4.0,5.0,5.0,4.0,5.0,4.0
D08211244,4.333333333333333,5.0,5.333333333333333,4.0,1.5,4.5
D08211246,4.333333333333333,5.0,5.0,4.0,1.5,4.5
D08211247,4.0,5.0,5.0,4.0,1.5,4.5
D08211248,4.5,5.0,5.0,4.0,1.5,4.5
D08211296,5.0,4.5,5.0,4.0,4.0,2.5
D08211533,4.0,5.0,5.0,4.0,1.5,4.5
D08211580,5.0,5.0,5.0,5.0,1.5,4.5
D08211637,6.0,5.5,6.0,6.0,5.5,4.0
D08211638,5.0,4.5,6.0,6.0,5.5,4.5
D08211641,6.0,5.0,4.0,4.0,2.0,3.0
D08211710,7.0,7.0,6.0,5.0,6.0,4.0
D08211737,6.0,6.0,5.0,5.0,6.0,5.5
D08211738,6.0,6.0,5.5,5.0,7.0,5.0
D08211743,6.0,6.5,5.0,6.0,6.0,4.5
D08211744,6.0,6.5,5.0,4.0,5.0,4.5
D08211745,7.5,6.75,6.0,6.0,5.5,4.0
D08212073,5.0,5.0,4.0,4.0,3.5,3.0
D08212074,5.5,6.0,5.5,5.0,5.0,4.5
D08212075,5.0,4.5,5.0,4.0,5.0,4.0
D08212076,4.0,5.0,4.0,3.0,2.5,3.0
D08212077,2.5,2.75,0.0,1.0,6.0,4.0
D08212078,2.6666666666666665,2.0,2.3333333333333335,3.0,3.5,3.5
D08212079,0.0,0.0,0.0,0.0,5.0,3.0
D08212080,3.5,3.5,3.0,4.0,5.0,4.0
D08212085,5.0,5.0,5.0,4.0,3.0,3.5
D08212086,5.0,5.0,5.0,4.0,5.0,4.0
D08212197,4.0,5.5,5.0,4.0,4.0,2.5
D08212321,6.0,6.0,5.0,5.0,6.0,4.5
D08212322,6.0,6.5,5.0,6.0,6.0,5.0
D08212443,4.5,5.5,5.0,4.5,5.0,4.0
D08212444,5.0,5.5,5.0,4.0,5.0,3.0
D08212445,5.0,6.0,5.0,5.0,5.0,4.0
D08212469,5.5,7.0,5.5,6.0,5.5,5.0
D08212553,4.5,5.5,5.0,6.0,6.0,4.5
D08212612,4.0,5.0,5.0,4.0,4.5,5.0
D08212613,4.0,5.0,5.0,4.0,5.5,5.0
D08212870,4.0,5.0,5.0,4.0,1.5,4.5
D08212958,6.0,6.5,5.0,5.0,6.0,3.5
D08212961,5.5,6.5,5.5,6.0,5.5,5.0
D08212968,6.0,6.0,5.5,5.0,6.0,5.0
D08212970,7.0,6.0,6.0,6.0,6.0,5.0
D08212972,6.0,7.0,5.0,6.0,6.0,4.0
D08220275,5.0,6.0,5.0,4.0,5.5,4.0
D08220276,5.0,6.0,5.5,5.5,4.5,4.0
D08220277,5.5,6.5,5.5,6.0,5.0,4.0
D08220278,5.5,6.0,5.0,5.0,5.0,4.5
D08220500,5.0,5.5,5.0,4.0,4.0,4.5
D08220501,2.5,4.5,2.0,4.0,3.5,4.0
D08220502,5.0,5.5,5.0,4.0,4.5,4.0
D08220961,4.5,5.0,5.0,4.0,4.0,3.0
D08220962,4.0,5.0,5.0,4.0,4.0,3.0
D08221101,4.5,5.5,5.0,4.0,4.0,3.0
D08221108,5.5,6.0,5.0,4.0,5.0,4.0
D08221109,5.0,5.5,3.0,4.0,5.0,3.0
D08221110,4.0,5.5,5.0,4.0,4.0,3.0
D08221193,4.5,6.0,3.0,4.0,3.5,3.5
D08221194,4.5,6.0,5.0,4.0,5.0,4.0
D08221195,5.0,5.0,5.0,4.0,5.0,4.5
D08221196,5.0,5.0,4.0,4.5,5.0,4.0
D08221210,5.0,6.0,5.5,5.0,4.0,4.0
D08221211,4.5,6.0,4.5,4.0,3.0,3.0
D08222350,5.0,3.5,5.5,4.5,6.0,3.0
D08222616,5.5,5.0,5.0,5.0,5.5,5.5
D08222617,4.0,5.5,4.0,5.0,5.5,4.0
D08222619,5.0,5.5,5.0,4.0,6.0,4.0
D08222620,5.0,5.5,5.0,4.5,7.0,4.5
D08222621,2.5,5.5,4.0,3.0,5.0,4.0
D08222690,2.5,5.0,3.5,4.0,5.0,4.0
D08230076,4.0,5.5,5.0,4.5,5.0,4.0
D08230077,4.0,5.0,4.5,4.5,5.0,4.0
D08230078,4.5,6.0,4.0,4.5,6.0,3.0
D08230079,4.0,4.5,4.0,4.0,8.0,4.0
D08230080,3.0,5.5,4.0,6.0,7.5,3.5
D08230081,2.5,4.5,4.0,6.5,7.0,5.0
D08230727,4.5,5.0,5.0,4.0,5.0,3.5
D08230728,4.0,5.0,4.5,4.5,6.0,4.0
D08230729,4.5,6.0,4.5,4.0,6.0,5.0
D08230995,5.0,6.0,5.0,7.0,8.0,6.0
D08231640,3.5,4.5,4.0,4.5,5.0,4.0
D08231641,3.5,5.0,4.0,4.333333333333333,6.0,4.0
D08231642,6.0,6.0,5.5,4.0,5.0,4.0
D08232222,4.5,4.0,4.0,4.0,5.0,3.5
D08232485,4.0,5.5,4.0,4.0,6.0,3.0
D09210025,7.0,6.5,7.0,7.0,4.5,3.5
D09210026,6.0,7.0,6.0,6.0,6.0,4.5
D09210212,5.0,5.0,5.0,4.5,5.0,4.0
D09210213,4.0,5.0,5.0,4.0,6.0,4.0
D09210214,5.5,6.0,5.0,5.0,6.0,4.5
D09210215,5.5,6.5,5.0,5.0,6.0,5.5
D09210216,5.0,5.0,5.0,4.0,3.5,3.5
D09210217,4.5,5.0,0.0,3.0,4.0,3.5
D09210327,5.0,5.5,5.0,4.5,4.5,3.5
D09210328,4.0,5.0,5.0,4.0,4.5,4.0
D09210385,4.0,5.5,5.0,4.0,4.5,4.0
D09210907,4.0,5.5,4.0,0.0,5.5,4.5
D09210908,2.5,0.0,2.0,4.0,4.5,4.0
D09210909,2.0,0.0,2.5,4.0,5.0,4.0
D09210910,4.0,4.5,4.0,4.0,4.0,4.0
D09211028,4.0,5.0,5.0,4.0,4.5,4.0
D09211029,4.0,5.0,5.0,4.0,5.0,4.5
D09211158,6.0,6.5,6.0,6.0,6.5,4.0
D09211223,0.0,0.0,0.0,0.0,5.5,5.0
D09211224,6.0,6.0,6.0,6.0,6.5,4.5
D09211225,6.0,6.0,6.0,6.0,6.5,4.5
D09211232,6.0,6.5,5.0,7.0,6.0,4.5
D09211233,5.0,6.0,5.0,7.0,5.5,4.5
D09211234,6.0,6.0,5.0,5.0,6.0,4.5
D09211235,6.0,5.0,5.0,5.0,6.0,5.0
D09211236,5.0,5.0,5.0,6.0,5.0,3.5
D09211237,5.0,6.0,5.0,6.0,5.5,4.0
D09211238,5.0,6.0,5.0,6.0,5.5,4.5
D09211239,6.0,6.5,6.0,6.0,6.0,4.5
D09211240,6.0,6.0,5.0,5.5,6.0,4.5
D09211241,6.0,5.5,5.0,3.5,4.5,3.5
D09211242,6.0,6.0,5.0,5.0,4.5,4.0
D09211243,4.0,5.0,4.0,5.0,5.5,4.5
D09211244,5.0,6.0,5.0,6.0,5.5,4.5
D09211245,6.0,6.0,5.0,6.0,5.5,4.5
D09211246,5.0,6.0,5.0,6.0,5.5,5.0
D09211247,5.0,5.5,5.0,4.0,6.0,4.5
D09211542,5.0,5.0,5.0,2.5,4.0,3.0
D09211650,0.0,0.0,0.0,4.0,2.0,4.0
D09211658,0.0,0.0,0.0,1.5,2.5,3.0
D09211659,0.0,0.0,0.0,4.0,1.5,4.5
D09211660,5.0,5.5,5.0,2.5,4.5,3.5
D09211661,6.0,5.5,5.0,4.5,5.0,3.0
D09211746,5.0,6.0,5.0,4.5,5.0,4.0
D09211829,4.0,5.0,5.0,6.0,6.5,4.5
D09211830,4.0,5.0,5.0,5.0,6.0,4.5
D09211831,4.0,5.0,5.0,5.0,6.0,4.0
D09211832,4.5,5.0,5.0,5.0,5.5,4.0
D09211833,4.0,5.0,5.0,5.0,6.5,4.5
D09211834,4.0,5.0,5.0,5.0,6.5,4.0
D09212191,7.0,6.5,6.0,5.0,6.0,5.0
D09212196,7.0,6.5,6.0,5.0,6.5,4.5
D09212198,7.0,6.5,6.0,5.5,6.5,4.5
D09212201,6.5,6.5,6.0,5.0,2.5,4.5
D09212202,6.0,6.0,6.0,5.5,6.0,5.0
D09212207,6.5,6.0,6.5,5.0,5.0,4.5
D09212208,6.0,6.5,5.0,4.5,5.0,4.5
D09212209,5.5,6.0,5.0,6.0,6.5,5.0
D09212210,5.0,5.0,5.0,6.0,6.5,4.5
D09212212,5.0,5.5,5.0,5.5,6.5,4.0
D09212224,3.5,4.75,5.0,3.5,5.0,2.5
D09212302,4.0,5.0,5.0,4.5,5.0,4.0
D09212303,4.0,5.0,5.0,4.0,4.5,4.0
D09212367,2.5,6.0,5.0,5.0,4.0,3.5
D09212497,4.0,5.0,5.0,4.5,2.5,2.5
D09212499,4.333333333333333,5.166666666666667,5.0,4.0,1.5,4.5
D09212650,4.0,5.5,5.0,4.0,2.0,3.0
D09212679,3.5,5.5,5.0,4.0,5.0,3.0
D09212686,5.0,5.5,5.0,4.5,5.5,4.0
D09212902,6.0,5.5,5.0,5.0,5.0,4.0
D09212983,5.0,5.0,5.0,4.0,6.0,4.5
D09212984,4.0,5.0,5.0,4.0,6.5,5.0
D09212985,4.0,5.5,5.0,4.0,5.5,4.5
D09212986,4.0,5.5,4.0,4.0,6.5,4.0
D09212987,6.0,5.5,5.0,4.0,5.5,4.0
D09212988,4.0,5.5,5.0,4.0,6.5,4.5
D09213073,6.0,6.5,5.0,6.0,6.0,4.5
D09213076,5.0,6.0,5.0,5.0,6.0,4.5
D09213077,6.5,6.5,6.0,5.0,6.5,4.5
D09213102,4.0,5.0,5.0,4.0,5.5,4.5
D09213282,4.5,0.0,5.0,4.0,5.0,4.5
D09220048,3.5,5.5,4.5,4.0,4.0,4.0
D09220049,2.0,5.5,2.0,4.0,5.0,4.0
D09220051,2.0,4.0,4.0,3.0,4.0,4.0
D09220052,5.0,5.5,5.0,4.0,5.0,4.0
D09220053,4.0,5.5,5.0,4.0,5.0,4.0
D09220054,4.0,4.0,5.0,4.0,4.0,4.0
D09220108,2.0,6.0,2.0,4.0,5.0,4.0
D09220123,4.0,5.5,4.0,4.0,4.0,4.0
D09220160,4.5,5.5,4.0,4.0,5.0,3.0
D09220306,4.0,5.0,5.0,5.0,5.0,4.0
D09220307,4.0,5.0,5.0,4.0,5.0,4.0
D09220771,3.0,5.5,3.0,2.5,5.0,4.0
D09220772,4.0,5.5,4.0,4.0,5.0,4.0
D09220773,4.5,5.5,5.0,3.0,6.0,4.0
D09220774,4.5,5.0,5.0,4.0,5.0,3.0
D09221272,4.0,5.5,5.0,3.0,4.0,4.0
D09221440,4.0,5.0,5.0,4.0,1.5,3.0
D09221489,4.0,6.0,4.0,3.5,5.0,4.0
D09221490,5.0,5.5,5.0,4.5,5.0,4.0
D09221491,3.0,4.5,3.0,3.0,3.0,4.0
D09221492,5.0,5.5,5.0,4.5,4.0,4.0
D09221493,2.5,4.5,4.0,3.0,3.5,4.0
D09221494,6.0,5.5,5.5,4.0,5.0,4.0
D09221495,4.0,5.5,5.0,4.0,5.0,4.0
D09222704,4.0,5.0,5.0,4.0,5.0,4.5
D09222705,5.0,4.5,5.0,4.5,5.0,4.5
D09222758,4.5,6.0,4.0,5.0,4.0,4.0
D09222759,4.5,5.5,5.0,4.0,4.5,4.0
D09222760,4.0,6.0,5.0,4.5,5.0,4.5
D09222761,4.5,5.5,4.0,4.0,5.0,3.0
D09222829,3.5,6.5,4.0,3.0,5.0,3.0
D09222830,3.5,4.5,4.0,3.0,5.0,3.0
D09230089,4.0,4.5,4.5,4.0,5.0,4.0
D09230238,4.0,5.0,5.0,4.0,5.5,4.5
D09230526,6.0,6.5,5.5,4.0,5.0,5.0
D09230527,4.0,6.0,4.0,4.0,6.0,4.0
D09230564,4.0,5.5,5.0,3.0,5.0,4.0
D09230565,4.5,5.5,4.5,6.0,6.0,4.0
D09230652,4.0,4.0,4.0,4.0,5.0,3.0
D09230667,6.0,6.0,5.0,4.0,5.0,5.0
D09230668,5.5,6.0,5.5,4.0,6.0,4.5
D09230669,5.0,6.0,5.0,4.0,4.0,4.0
D09230670,5.5,6.0,5.5,4.0,5.5,4.0
D09231832,4.0,5.5,5.0,3.0,5.0,4.0
D09231897,4.0,5.5,5.0,3.0,5.0,4.0
D09231966,3.5,2.5,3.0,3.0,5.0,4.0
D09231973,3.0,2.0,0.0,3.0,5.0,4.0
D09231974,2.5,3.0,0.0,3.0,5.5,3.0
D09232099,4.0,3.5,4.0,6.0,5.5,5.0
D09232100,5.0,4.5,5.0,6.0,6.0,5.0
D09232545,3.5,5.0,4.5,3.5,4.5,4.0
D09232546,2.5,4.5,5.0,3.0,4.0,4.0
D09232638,3.0,4.5,4.0,3.0,4.0,4.0
D09232639,3.5,5.0,5.0,3.0,6.0,3.0
D09232738,4.0,4.5,4.0,3.5,5.0,4.0
D10210041,4.5,6.0,5.0,4.0,5.0,4.0
D10210059,4.5,5.75,5.0,5.0,4.5,4.5
D10210731,4.0,2.75,2.5,4.0,5.0,4.5
D10210920,4.0,5.0,5.0,4.0,4.5,4.5
D10210921,4.0,5.0,5.0,4.0,6.0,4.0
D10210980,4.0,5.0,5.0,4.0,6.0,4.0
D10210981,4.0,5.0,5.0,4.0,6.0,4.0
D10211183,6.0,6.5,6.0,4.0,5.5,3.5
D10211184,6.0,5.5,5.0,6.0,6.0,3.5
D10211185,6.0,6.0,5.0,5.0,6.0,4.5
D10211186,6.0,6.5,5.0,6.0,5.5,4.5
D10211187,6.0,6.0,5.0,6.0,5.5,4.0
D10211195,6.0,5.5,5.0,6.0,6.5,4.0
D10211196,6.0,6.5,5.0,7.0,6.0,3.5
D10211197,6.0,6.5,6.0,6.0,4.5,4.5
D10211198,6.0,6.5,5.0,6.0,5.5,4.5
D10211199,6.0,6.5,5.0,1.0,4.0,3.5
D10211200,4.0,6.0,5.0,5.0,5.5,3.5
D10211201,4.0,5.5,5.0,5.0,6.0,5.0
D10211202,5.5,5.5,5.0,4.5,6.0,4.0
D10211203,5.5,6.0,5.0,5.0,6.0,4.5
D10211204,6.0,6.0,5.0,5.0,5.0,3.5
D10211205,6.0,6.5,6.0,6.0,5.5,3.5
D10211206,6.0,6.5,6.0,6.0,5.0,3.5
D10211207,6.0,7.0,5.0,6.0,5.5,3.5
D10211448,5.0,5.5,5.0,5.0,4.0,2.0
D10211449,6.0,5.5,5.0,5.0,4.0,3.5
D10211519,4.0,5.5,5.0,4.0,6.0,4.5
D10211520,5.0,5.0,6.0,4.5,4.5,3.5
D10211572,4.5,5.5,5.0,4.0,5.0,4.5
D10211573,4.0,5.5,5.0,4.0,5.0,4.0
D10211611,4.0,5.5,5.0,4.0,5.5,4.5
D10211677,4.666666666666667,3.5,5.0,3.0,0.0,4.5
D10212253,4.0,5.5,6.0,4.0,5.5,4.5
D10212254,4.0,5.5,5.0,4.0,5.0,4.0
D10212255,4.0,5.0,5.0,4.5,4.0,4.5
D10212299,4.0,6.5,5.0,4.0,6.5,4.5
D10212300,4.0,5.5,5.0,4.0,5.0,5.5
D10212301,4.0,6.0,5.0,5.0,6.5,4.5
D10212302,5.0,6.0,5.0,5.0,6.0,5.0
D10212303,4.0,0.0,5.0,5.0,6.5,5.0
D10212304,5.0,5.5,5.0,5.0,7.0,5.0
D10212305,5.0,5.5,5.0,5.0,5.0,5.0
D10212306,5.5,6.0,6.0,5.0,6.5,4.0
D10212307,5.0,6.0,6.0,5.0,5.0,5.0
D10212308,5.0,6.0,6.0,5.0,6.5,4.5
D10212309,5.0,5.5,5.0,5.0,6.5,4.5
D10212310,6.5,6.0,5.0,5.0,7.0,4.0
D10212721,6.5,6.5,6.0,5.0,6.0,5.0
D10212741,6.0,6.5,6.0,5.0,6.5,4.5
D10212742,5.5,6.0,5.5,6.0,6.5,4.5
D10212743,5.0,6.0,5.5,6.0,6.5,5.5
