,132,135,154,155,160,179
D05221972,6.0,6.5,8.0,6.0,5.0,4.5
D05221973,6.0,6.5,7.0,7.0,5.0,4.0
D05222167,5.0,6.0,4.0,5.5,3.0,4.0
D05222177,6.0,6.0,8.0,5.0,6.5,3.5
D05222217,6.0,6.5,6.0,6.0,5.5,2.5
D05222262,5.5,6.0,6.0,2.0,2.0,2.0
D05222463,5.0,6.0,4.5,5.0,3.5,2.0
D05222464,5.0,6.5,6.0,5.0,5.0,2.5
D05222465,4.0,5.0,2.0,4.5,2.0,2.0
D05222466,5.0,4.5,3.0,5.5,1.5,2.5
D05222467,4.5,5.5,2.0,5.0,3.0,3.0
D05222954,5.0,6.0,5.0,5.0,3.5,2.0
D05223014,5.0,6.0,6.0,6.0,5.5,4.0
D05223015,5.0,6.5,6.5,7.0,5.5,4.0
D05223016,6.0,6.5,6.0,7.0,6.0,4.0
D05223049,5.5,7.0,8.0,5.0,4.0,3.0
D05223050,6.0,6.5,5.0,7.0,4.0,5.0
D05223051,5.5,5.5,4.0,5.5,2.0,3.0
D05223151,3.5,6.0,3.6666666666666665,4.0,2.0,1.0
D05223169,3.0,5.5,3.0,4.5,4.0,2.0
D05223170,3.0,4.5,0.0,2.5,3.0,2.5
D05223171,5.5,7.0,8.0,6.0,5.0,4.0
D05223217,5.5,6.0,7.0,6.0,5.5,5.0
D05230085,5.0,5.5,6.0,6.0,4.5,4.0
D05230105,4.5,6.0,3.5,4.5,1.5,3.0
D05230145,4.5,5.5,6.0,3.0,3.0,2.25
D05230306,5.0,6.0,5.0,5.0,4.5,2.0
D05230389,5.5,6.5,5.0,6.0,4.5,3.5
D05230490,5.0,6.0,4.0,5.5,2.0,3.0
D05230491,5.0,6.0,4.0,5.0,2.0,3.0
D05230550,5.5,6.0,5.0,5.0,4.0,3.5
D05230909,4.0,6.0,3.0,4.5,4.0,4.0
D05230910,5.0,6.0,4.0,5.5,2.0,2.0
D05230911,5.0,6.0,5.5,4.5,4.0,2.0
D05230912,4.0,6.0,4.0,5.0,3.0,5.0
D05230993,5.5,6.0,5.5,6.0,4.5,6.0
D05230994,5.5,6.5,6.0,6.5,5.0,5.0
D05231133,3.5,5.5,3.0,4.0,4.0,4.0
D05231181,5.0,5.5,4.5,6.0,5.0,4.5
D05231267,5.0,5.5,5.0,6.0,5.0,2.0
D05232093,5.0,7.0,4.0,5.5,3.0,5.0
D05232133,4.5,5.5,5.0,5.0,3.5,4.0
D05232155,5.5,6.5,5.0,6.0,4.0,4.0
D05232407,5.0,5.5,4.0,5.0,4.5,5.0
D05232651,5.0,5.5,4.0,5.5,3.0,1.0
D05232653,5.0,5.5,4.5,5.0,3.0,3.0
D05232970,5.5,5.0,6.0,6.0,4.5,4.0
D06211574,4.5,5.0,3.0,3.0,3.0,3.0
D06212404,4.0,5.0,0.0,4.5,2.0,1.5
D06220027,6.0,6.0,6.0,6.0,4.5,4.0
D06220191,5.5,6.5,0.0,3.0,5.5,4.0
D06220192,4.5,5.5,1.5,4.0,4.0,3.5
D06220193,5.5,6.0,5.0,5.5,5.0,4.0
D06220365,5.0,6.0,5.0,5.5,2.5,4.5
D06220366,5.0,5.0,4.0,5.0,4.5,4.5
D06220367,4.5,5.5,5.0,5.0,4.0,2.5
D06220370,5.0,6.5,6.0,6.5,4.0,3.0
D06220415,5.0,7.0,6.0,5.5,5.0,3.0
D06220920,4.5,6.5,2.5,4.0,5.0,1.5
D06220921,4.0,6.5,2.0,5.0,5.0,2.0
D06221030,4.5,5.0,7.0,6.0,5.0,3.0
D06221031,4.0,5.0,7.0,6.0,5.0,4.0
D06221051,5.0,5.5,3.5,6.0,5.0,4.0
D06221291,5.0,6.5,4.0,7.0,5.0,4.0
D06221295,5.5,6.5,6.0,6.0,6.0,5.0
D06221296,5.5,7.0,5.0,5.5,6.0,5.0
D06221669,5.0,1.0,1.5,4.5,3.5,5.0
D06221670,5.0,5.0,6.0,5.0,3.5,1.5
D06221761,5.5,5.5,6.0,6.0,5.0,2.5
D06222124,5.5,6.0,5.5,6.5,3.75,3.5
D06222242,5.0,6.5,6.0,6.5,5.5,2.0
D06222244,6.0,6.0,6.5,6.0,5.5,5.0
D06222333,4.0,6.0,4.0,6.0,4.0,2.5
D06222334,6.0,6.0,7.5,6.0,5.0,5.0
D06222540,5.5,6.0,4.0,5.5,3.5,5.0
D06230029,5.0,7.0,4.0,7.0,7.0,4.25
D06230030,5.0,7.0,4.0,6.333333333333333,6.0,5.166666666666667
D06230031,5.0,6.0,6.0,5.0,3.6666666666666665,1.6666666666666667
D06230481,5.5,5.0,5.0,5.0,6.0,4.0
D06230543,5.5,6.0,5.0,6.0,6.0,4.0
D06230544,5.5,5.0,6.0,6.0,7.0,4.0
D06230545,5.5,6.0,6.0,6.0,7.0,5.0
D06230581,5.0,5.5,2.5,5.0,3.0,1.0
D06231362,5.0,6.0,4.0,5.5,3.0,5.0
D06231363,5.0,6.0,4.0,5.5,3.0,5.0
D06231452,5.5,5.5,4.0,5.5,3.5,3.0
D06231781,3.0,5.0,4.0,3.5,4.0,2.0
D06231783,4.0,5.5,4.0,7.0,4.0,4.0
D06231784,4.0,6.0,2.5,7.0,4.0,3.0
D06231785,5.5,6.5,6.0,6.5,6.0,4.0
D06231787,5.5,6.0,5.0,6.0,5.0,5.0
D06231789,5.5,6.0,5.5,5.0,4.0,4.0
D06231790,5.5,6.0,5.0,6.0,5.0,4.0
D06231791,4.5,6.0,3.5,6.0,6.0,3.0
D06231792,5.5,4.5,4.5,6.0,4.5,3.5
D06231793,5.0,5.0,5.0,6.0,7.0,3.0
D06231794,5.0,5.0,5.0,6.0,6.5,2.0
D06231796,5.0,6.0,3.5,7.0,7.0,2.0
D06231897,5.5,5.5,5.5,6.0,3.0,3.5
D06232457,5.0,6.0,2.5,6.0,5.0,4.0
D06232458,5.5,6.5,6.0,5.0,5.5,3.0
D06232539,5.5,4.0,6.5,6.0,5.0,4.0
D07210607,4.0,5.5,1.0,3.0,2.5,2.0
D07210611,6.0,5.5,5.5,6.0,2.5,2.0
D07210612,4.0,5.5,2.0,3.0,2.0,2.5
D07210614,4.0,6.0,1.0,3.0,3.0,1.5
D07211565,5.0,5.5,4.0,4.0,3.0,3.0
D07211567,5.0,6.0,2.0,4.0,5.5,3.5
D07211568,6.0,6.0,6.0,6.0,5.5,3.5
D07211569,6.0,5.0,5.0,6.0,3.5,3.5
D07211571,0.0,3.5,0.0,0.0,2.5,3.0
D07212737,4.5,4.5,3.0,5.0,2.5,2.0
D07212960,6.0,6.0,6.0,3.5,2.5,2.0
D07220044,4.0,6.0,2.0,4.0,3.5,1.5
D07220045,5.5,5.5,6.0,6.0,5.5,2.0
D07220047,4.5,6.0,5.0,5.0,4.5,1.5
D07220048,5.0,6.0,6.0,5.0,6.0,5.0
D07220532,7.0,6.5,6.5,6.0,5.5,5.0
D07220580,6.0,6.0,6.0,5.0,3.5,4.0
D07220583,6.0,6.0,4.5,4.5,5.5,5.0
D07220686,4.0,6.0,5.0,5.0,5.0,1.5
D07220687,3.0,4.5,3.0,4.0,3.0,1.5
D07220688,4.5,6.0,6.0,6.0,4.0,2.0
D07220689,5.5,5.5,5.5,6.0,4.5,2.0
D07221133,5.5,6.0,5.5,7.0,5.0,3.0
D07221136,5.0,5.0,4.0,5.0,0.0,2.0
D07221137,5.0,6.0,3.5,3.0,2.0,2.5
D07221189,4.0,4.5,2.0,8.0,5.0,2.0
D07221418,5.0,5.0,5.0,6.0,6.0,3.0
D07221421,5.0,6.0,6.0,6.0,5.0,3.0
D07221636,5.0,6.0,5.5,6.0,4.5,3.0
D07221637,6.0,6.5,5.0,6.5,4.0,3.0
D07221638,5.0,5.5,6.5,5.0,4.0,1.5
D07221639,6.0,6.0,6.0,5.5,4.5,4.0
D07221640,5.5,7.0,6.0,6.0,6.0,4.5
D07221641,5.5,5.5,5.0,7.0,4.5,4.0
D07221764,3.0,6.5,3.5,5.0,5.5,4.5
D07221765,5.0,5.5,6.0,6.0,3.5,2.5
D07221952,5.5,6.5,6.0,5.0,5.0,3.0
D07222032,6.0,6.5,5.5,4.0,4.0,3.5
D07222033,4.0,5.5,1.0,3.0,2.5,3.0
D07222219,4.0,6.5,3.0,6.0,5.0,4.0
D07222222,5.0,5.5,4.0,6.0,4.5,4.0
D07222380,5.5,6.0,6.5,5.5,5.0,3.5
D07222381,4.0,3.0,3.5,4.5,2.0,2.0
D07222702,4.5,6.0,4.5,5.0,3.0,3.0
D07222704,5.5,6.5,7.0,6.0,4.5,5.0
D07230238,5.0,6.5,4.5,5.0,3.0,2.0
D07230239,4.0,6.5,4.0,5.0,3.0,2.5
D07230318,4.5,5.0,6.0,5.5,3.0,2.0
D07230320,5.5,6.0,4.5,5.5,5.0,2.0
D07230321,5.5,6.5,5.5,6.0,4.0,5.0
D07230422,4.0,4.0,2.0,4.5,4.5,2.0
D07230423,5.0,6.5,5.5,6.0,4.0,2.5
D07230426,5.5,5.5,5.0,6.0,5.5,4.0
D07231148,5.5,6.0,5.5,6.0,4.0,4.0
D07231149,4.0,5.5,2.5,5.0,4.0,5.0
D07231158,5.5,6.5,6.5,6.0,3.0,3.5
D07231159,5.5,6.0,4.0,5.5,3.5,2.5
D07231188,6.0,6.5,4.0,7.0,5.0,6.0
D07231468,5.0,6.0,4.0,5.0,3.0,1.5
D07231568,5.0,5.5,5.5,5.0,7.0,2.5
D07231569,4.5,5.5,3.5,5.0,7.0,3.0
D07231571,6.0,6.0,6.5,5.5,4.0,4.0
D07231572,5.0,5.5,5.5,7.0,4.5,3.0
D07231582,3.5,6.0,3.0,4.0,2.0,2.0
D07231736,5.0,5.5,5.0,5.5,7.0,3.5
D07231737,5.5,5.5,5.5,5.5,7.0,3.5
D07231995,6.0,5.5,6.0,6.0,4.5,3.0
D07231996,4.5,6.0,4.0,4.0,3.0,3.0
D07231997,5.0,5.5,4.5,4.0,3.0,3.5
D07232099,4.0,5.5,5.5,5.5,8.0,3.5
D07232236,4.5,6.5,5.5,7.0,4.0,5.0
D07232477,3.5,5.0,1.0,7.0,6.5,3.5
D07232484,5.0,6.0,5.0,6.0,4.0,2.5
D08210265,3.0,2.0,2.0,5.0,4.5,3.0
D08210266,5.0,5.0,4.0,5.0,5.0,3.5
D08210341,4.0,1.0,3.0,6.0,2.5,2.0
D08210360,5.0,5.0,6.0,6.0,4.0,4.0
D08210361,5.0,4.0,5.0,4.0,3.0,2.0
D08210561,5.0,6.0,6.0,6.0,3.0,2.0
D08210562,5.0,6.5,6.0,6.0,2.5,3.0
D08210669,4.0,5.0,4.333333333333333,4.5,3.0,4.0
D08210678,5.0,6.0,6.0,6.0,4.5,4.0
D08210806,4.5,3.5,3.5,4.0,3.0,4.0
D08211096,3.0,6.0,2.0,3.0,4.5,2.5
D08211097,3.0,6.0,2.0,3.0,2.5,2.5
D08211098,3.0,5.5,2.0,3.0,3.0,4.0
D08211099,4.0,5.0,2.0,3.0,4.5,3.0
D08211100,3.0,6.0,3.0,3.0,3.0,3.0
D08211101,4.0,6.0,0.0,3.0,4.0,3.0
D08211102,3.0,6.0,2.0,3.0,3.0,2.5
D08211103,4.0,5.5,0.0,3.0,3.5,3.5
D08211104,4.0,6.0,3.0,3.0,2.5,2.5
D08211105,3.0,6.0,3.0,3.0,3.5,3.0
D08211106,4.5,6.0,5.0,5.5,2.5,2.5
D08211107,5.0,6.0,4.0,6.0,3.0,2.5
D08211108,5.0,6.0,6.0,5.0,4.0,4.0
D08211109,5.0,6.0,6.0,5.0,4.0,3.5
D08211110,4.0,6.0,5.0,5.5,3.0,4.0
D08211111,5.0,5.5,5.0,6.0,2.5,2.0
D08211112,5.0,6.5,6.0,5.0,3.0,3.0
D08211113,5.0,6.0,7.0,5.0,2.0,3.0
D08211152,4.0,4.5,3.5,4.0,3.5,3.0
D08211153,4.0,4.5,4.0,4.0,3.0,2.5
D08211220,5.0,6.0,5.0,5.0,1.5,2.0
D08211221,5.0,5.0,4.0,5.0,2.5,3.0
D08211222,6.0,7.0,7.0,7.0,4.0,2.0
D08211224,5.0,5.0,4.0,4.0,4.0,3.0
D08211225,5.0,6.0,5.0,5.0,5.0,3.0
D08211244,3.6666666666666665,3.3333333333333335,4.0,4.0,3.0,4.0
D08211246,3.3333333333333335,3.6666666666666665,3.3333333333333335,3.0,3.0,4.0
D08211247,4.5,3.5,4.5,4.0,3.0,4.0
D08211248,2.5,2.5,3.0,3.0,3.0,4.0
D08211296,6.0,5.0,6.0,6.0,3.5,4.0
D08211533,3.0,4.0,3.0,4.0,3.0,4.0
D08211580,4.0,4.0,3.6666666666666665,3.5,3.0,4.0
D08211637,5.0,6.5,5.0,6.0,5.0,3.0
D08211638,5.0,5.5,5.0,6.0,4.0,3.5
D08211641,6.0,6.0,5.0,6.0,5.5,4.0
D08211710,4.0,5.0,4.0,5.0,4.0,3.0
D08211737,4.0,6.0,3.0,4.5,3.5,2.0
D08211738,4.5,4.5,4.0,4.5,2.0,2.0
D08211743,4.0,5.0,2.0,5.0,3.5,2.5
D08211744,4.0,5.5,7.0,6.0,4.0,3.5
D08211745,4.0,6.0,2.5,3.5,5.0,4.0
D08212073,5.0,6.0,6.0,6.0,5.5,4.0
D08212074,5.5,6.0,5.5,5.0,3.5,2.5
D08212075,5.0,6.0,5.0,6.0,6.0,4.0
D08212076,6.0,6.0,6.0,6.0,5.0,4.5
D08212077,5.0,5.5,6.0,6.0,3.5,2.5
D08212078,5.333333333333333,6.25,6.0,5.0,6.0,4.0
D08212079,5.0,6.25,6.5,7.0,5.0,4.0
D08212080,5.0,6.0,5.5,6.0,3.0,3.0
D08212085,5.0,5.0,4.0,5.0,4.5,3.0
D08212086,4.0,5.0,4.0,5.0,4.5,4.0
D08212197,6.0,6.0,6.0,6.0,4.0,3.5
D08212321,4.0,5.0,1.0,4.0,2.5,2.5
D08212322,3.0,2.0,3.0,3.0,2.5,2.5
D08212443,4.0,5.0,4.0,5.0,4.0,2.5
D08212444,3.0,4.0,3.0,6.0,5.0,3.5
D08212445,5.0,6.0,5.0,5.0,4.5,3.0
D08212469,4.0,6.5,3.0,5.0,2.0,2.0
D08212553,3.5,5.5,3.0,5.0,3.5,2.5
D08212612,5.0,5.0,4.0,4.0,2.0,2.5
D08212613,5.0,5.0,4.0,4.0,4.0,2.0
D08212870,6.0,7.0,6.0,5.5,3.0,4.0
D08212958,5.0,6.0,5.0,6.0,5.0,3.5
D08212961,5.0,6.0,3.0,5.0,2.0,1.5
D08212968,5.5,4.5,3.5,4.5,3.0,2.0
D08212970,5.0,3.5,2.0,4.0,3.0,3.0
D08212972,4.0,6.5,2.0,4.0,3.5,2.5
D08220275,3.5,6.5,6.0,6.0,4.5,2.0
D08220276,3.0,5.0,4.5,5.0,5.0,2.0
D08220277,4.0,5.5,2.5,4.0,1.0,1.0
D08220278,4.0,6.5,2.0,4.0,1.5,1.0
D08220500,4.0,6.0,3.5,4.5,3.5,2.0
D08220501,5.5,5.5,5.0,5.5,5.5,3.0
D08220502,5.0,6.0,5.5,5.5,5.0,4.0
D08220961,5.0,6.0,4.0,5.5,5.0,3.5
D08220962,5.0,6.5,4.0,5.5,5.0,5.0
D08221101,5.5,6.0,4.0,5.0,5.0,4.0
D08221108,4.0,5.5,3.5,4.0,2.0,2.0
D08221109,3.5,5.5,4.0,6.0,5.0,4.0
D08221110,5.5,6.0,5.5,4.0,5.0,4.0
D08221193,5.0,5.5,5.5,5.0,5.5,3.5
D08221194,5.5,5.5,5.0,5.0,5.0,4.0
D08221195,5.0,5.5,5.0,6.5,4.0,1.5
D08221196,5.0,6.5,5.5,5.5,3.0,2.5
D08221210,5.0,6.5,5.5,4.5,6.0,4.0
D08221211,5.0,6.5,1.5,7.0,3.5,2.5
D08222350,6.0,6.0,4.5,5.0,5.0,4.0
D08222616,4.5,4.5,6.0,5.5,4.0,6.0
D08222617,5.0,5.5,4.5,5.0,5.0,3.5
D08222619,0.0,3.0,2.0,4.0,0.0,0.0
D08222620,5.0,5.0,2.0,4.0,3.5,2.0
D08222621,6.0,6.5,6.0,5.5,4.0,4.0
D08222690,6.0,6.0,5.5,6.0,2.0,3.0
D08230076,5.0,6.0,5.0,5.5,6.0,4.5
D08230077,5.0,5.0,4.5,5.5,6.0,4.5
D08230078,4.5,5.5,5.0,5.5,5.5,4.0
D08230079,5.0,6.5,5.5,6.0,3.0,3.5
D08230080,5.5,6.0,5.0,5.0,3.5,4.0
D08230081,6.0,6.0,6.5,5.0,4.0,4.0
D08230727,4.5,5.0,5.0,6.0,5.0,3.5
D08230728,4.5,6.0,4.5,4.5,4.0,4.0
D08230729,4.0,5.5,5.5,5.5,6.0,4.0
D08230995,4.0,5.5,2.0,5.0,2.0,3.0
D08231640,5.5,6.5,5.0,5.5,5.0,3.5
D08231641,4.0,5.5,4.0,5.666666666666667,5.0,3.0
D08231642,5.0,6.0,4.5,7.0,7.0,4.5
D08232222,5.5,6.0,6.0,7.0,7.0,3.5
D08232485,5.5,5.5,5.0,5.0,3.0,3.5
D09210025,5.0,6.0,5.0,6.0,6.0,4.0
D09210026,5.0,6.0,5.0,6.0,5.0,3.0
D09210212,5.0,5.0,4.0,6.0,4.5,2.5
D09210213,6.0,7.0,6.0,7.0,4.5,3.5
D09210214,5.0,5.0,3.0,5.0,2.5,2.5
D09210215,5.0,6.0,7.0,7.0,3.5,2.0
D09210216,5.0,5.0,6.0,6.0,5.5,4.0
D09210217,5.5,5.0,6.0,6.0,6.0,4.0
D09210327,3.0,3.5,3.0,4.0,3.0,2.0
D09210328,5.0,6.0,4.0,6.0,4.5,3.5
D09210385,4.0,5.5,4.0,5.0,4.5,3.5
D09210907,5.0,6.5,5.0,3.0,4.5,4.0
D09210908,5.5,6.5,7.0,7.0,3.5,4.0
D09210909,5.5,6.5,6.0,7.0,5.0,4.5
D09210910,5.0,6.5,5.0,7.0,5.5,5.0
D09211028,4.0,5.0,4.0,4.0,3.5,2.0
D09211029,3.0,4.0,4.0,3.0,3.0,2.5
D09211158,5.0,6.5,6.0,6.0,4.0,3.0
D09211223,6.0,6.0,6.0,7.0,4.5,2.0
D09211224,2.0,6.0,2.0,4.0,3.0,2.5
D09211225,4.0,5.0,1.0,3.0,1.5,1.5
D09211232,4.0,6.0,0.0,3.0,3.0,1.5
D09211233,0.0,5.5,0.0,3.0,3.0,1.5
D09211234,3.0,5.0,0.0,5.5,2.5,1.5
D09211235,3.0,5.0,2.0,5.0,2.5,2.0
D09211236,2.0,5.5,2.0,4.0,2.5,2.5
D09211237,2.0,5.5,2.0,4.0,1.5,2.0
D09211238,1.0,5.5,1.0,4.0,3.5,1.5
D09211239,1.0,6.0,1.0,3.0,3.0,1.5
D09211240,5.0,6.5,6.0,4.5,3.0,2.5
D09211241,4.0,6.0,6.0,6.0,3.0,3.0
D09211242,5.0,5.5,6.0,2.5,3.5,2.5
D09211243,5.0,6.0,6.0,4.5,3.0,3.0
D09211244,5.0,5.5,5.0,6.0,3.0,2.0
D09211245,6.0,6.0,5.0,6.0,3.0,1.5
D09211246,6.0,5.5,6.0,6.0,2.5,1.5
D09211247,6.0,6.0,6.0,6.0,2.5,1.5
D09211542,6.0,5.0,6.0,6.0,4.5,3.5
D09211650,5.0,5.0,5.0,6.0,4.5,4.0
D09211658,6.0,5.0,6.0,6.5,5.5,5.0
D09211659,6.0,6.5,6.0,5.5,3.0,4.0
D09211660,7.0,6.0,7.0,6.5,5.0,4.0
D09211661,4.0,5.0,4.0,6.0,5.0,3.0
D09211746,6.0,6.5,7.0,5.5,4.5,3.5
D09211829,5.0,6.0,6.0,3.5,2.0,3.0
D09211830,5.0,6.0,6.0,4.0,2.5,2.0
D09211831,5.0,6.0,5.0,5.5,4.0,3.0
D09211832,5.0,6.0,6.0,5.5,5.0,3.5
D09211833,5.0,5.0,6.0,4.5,3.0,2.0
D09211834,5.0,6.0,6.0,4.0,3.0,2.5
D09212191,4.0,4.0,3.0,4.5,2.0,1.5
D09212196,5.0,6.0,1.0,4.0,2.0,1.0
D09212198,5.0,6.0,2.0,4.0,2.5,2.5
D09212201,5.0,6.0,5.0,4.5,3.0,3.5
D09212202,6.0,6.0,7.0,4.0,2.5,2.5
D09212207,5.0,6.0,6.0,5.0,4.5,3.5
D09212208,5.0,6.0,5.0,5.0,4.5,3.5
D09212209,5.0,6.0,3.0,5.0,2.5,3.0
D09212210,5.0,6.0,3.0,4.5,2.0,1.5
D09212212,5.0,5.5,3.0,4.0,1.5,2.5
D09212224,4.0,5.75,6.0,7.0,4.5,3.0
D09212302,6.0,6.0,6.0,5.0,4.5,2.5
D09212303,5.5,6.0,5.0,5.0,4.5,2.5
D09212367,5.0,6.5,7.0,7.0,5.0,4.0
D09212497,6.0,6.5,6.0,5.5,4.5,3.0
D09212499,5.0,6.0,5.0,6.0,3.0,4.0
D09212650,5.5,6.0,5.5,6.5,5.0,4.5
D09212679,5.0,5.0,5.0,6.0,4.5,3.0
D09212686,4.5,5.75,5.0,5.5,4.0,4.5
D09212902,5.0,5.0,4.0,4.0,4.0,3.5
D09212983,4.0,3.0,3.0,4.0,3.0,1.5
D09212984,4.0,3.0,3.0,4.0,2.0,2.5
D09212985,4.0,4.0,4.0,3.0,2.0,2.5
D09212986,4.0,4.0,3.5,4.0,2.0,2.5
D09212987,4.0,5.5,2.0,4.0,3.0,3.0
D09212988,3.0,3.0,2.0,2.0,2.0,3.0
D09213073,6.0,6.6,7.0,7.0,2.5,3.0
D09213076,6.0,6.0,3.0,5.0,1.5,2.0
D09213077,5.0,5.5,5.0,6.0,4.5,3.0
D09213102,6.0,6.5,6.5,6.5,5.0,3.5
D09213282,5.5,7.0,6.0,7.0,5.0,3.0
D09220048,4.0,5.5,3.0,6.0,5.0,5.0
D09220049,4.5,5.5,5.0,6.0,5.0,4.0
D09220051,5.0,6.0,4.5,5.5,5.0,4.0
D09220052,4.0,6.5,4.0,6.0,2.0,3.0
D09220053,5.5,5.5,5.0,5.0,5.0,2.5
D09220054,5.5,5.5,5.5,5.0,5.0,3.5
D09220108,6.0,6.0,6.0,6.0,3.0,4.0
D09220123,6.0,6.0,6.5,7.0,6.0,6.0
D09220160,5.0,5.5,5.5,5.0,4.5,2.5
D09220306,5.0,6.0,4.0,5.0,4.5,4.0
D09220307,5.0,6.0,4.0,7.0,5.5,4.0
D09220771,6.0,5.5,5.5,6.0,5.0,3.5
D09220772,6.0,6.0,6.0,6.0,5.0,4.0
D09220773,5.0,5.5,4.0,6.5,4.0,2.5
D09220774,5.0,7.0,5.0,5.5,5.0,3.0
D09221272,4.5,6.5,2.0,8.0,6.0,5.0
D09221440,5.0,6.0,4.0,5.5,3.0,3.5
D09221489,4.0,6.5,3.5,7.0,4.5,3.0
D09221490,5.0,6.0,5.0,5.0,3.5,2.5
D09221491,6.0,6.5,5.5,6.0,5.0,2.0
D09221492,5.0,6.0,5.5,5.0,4.5,2.5
D09221493,5.5,6.0,6.0,6.0,5.5,5.0
D09221494,5.0,6.0,4.5,6.0,5.0,5.0
D09221495,5.0,6.0,5.0,6.0,5.0,5.0
D09222704,5.0,6.0,4.0,5.5,2.0,4.0
D09222705,4.0,5.0,3.0,4.0,1.0,3.0
D09222758,3.5,6.0,1.0,4.0,5.0,2.5
D09222759,3.5,6.5,3.0,4.0,5.0,3.0
D09222760,4.0,4.0,3.0,3.5,3.0,2.0
D09222761,4.0,5.0,2.5,5.0,2.54,3.0
D09222829,5.5,6.0,5.0,6.5,6.0,3.0
D09222830,5.5,6.5,5.0,7.0,5.0,3.5
D09230089,4.5,5.5,4.0,3.0,5.0,2.5
D09230238,5.0,6.0,4.0,4.0,4.0,4.0
D09230526,4.5,6.0,3.0,7.0,6.0,3.5
D09230527,4.5,5.5,3.0,7.0,6.0,3.5
D09230564,4.5,6.0,3.0,6.0,5.0,2.0
D09230565,3.5,5.0,3.5,4.0,4.0,2.5
D09230652,5.0,5.5,5.5,4.0,4.0,4.0
D09230667,4.0,5.5,3.0,7.0,6.0,1.5
D09230668,4.0,5.5,2.0,7.0,7.0,3.0
D09230669,4.0,6.0,5.0,7.0,4.5,2.5
D09230670,3.5,5.5,3.5,7.0,4.5,3.0
D09231832,5.0,6.0,4.0,7.0,5.0,5.0
D09231897,5.5,6.5,6.5,7.0,6.0,6.0
D09231966,5.5,6.5,6.0,6.0,7.0,4.0
D09231973,6.0,6.0,6.0,7.0,6.0,4.0
D09231974,6.0,6.0,6.0,7.0,7.0,5.0
D09232099,5.0,5.5,7.0,6.0,3.0,3.0
D09232100,5.0,5.5,6.5,6.0,4.0,4.0
D09232545,6.0,6.0,6.0,5.5,5.0,4.0
D09232546,6.0,6.0,5.0,5.5,4.5,5.0
D09232638,5.5,6.5,6.0,7.0,6.0,5.0
D09232639,5.0,5.5,5.5,7.0,8.0,3.5
D09232738,5.0,6.0,5.0,5.5,5.0,3.0
D10210041,4.5,6.0,5.0,5.0,3.0,3.0
D10210059,5.5,6.0,5.0,6.0,5.0,3.5
D10210731,4.0,2.5,3.0,3.0,3.0,3.0
D10210920,6.0,6.5,7.0,7.0,4.5,3.5
D10210921,6.0,6.5,7.0,7.0,4.0,3.0
D10210980,6.0,6.0,7.0,6.0,4.0,3.0
D10210981,6.0,6.5,6.0,6.0,4.0,2.5
D10211183,3.0,6.5,0.0,3.0,3.0,2.5
D10211184,3.0,6.0,0.0,3.0,2.5,2.0
D10211185,4.5,5.5,0.0,3.0,2.5,2.5
D10211186,3.0,6.5,0.0,3.0,3.5,1.5
D10211187,4.0,6.0,0.0,3.0,3.5,2.5
D10211195,3.0,6.5,0.0,3.0,3.0,3.0
D10211196,4.0,6.0,0.0,3.0,3.0,2.0
D10211197,3.0,6.0,0.0,3.0,2.5,2.0
D10211198,3.0,6.0,0.0,3.0,3.0,1.5
D10211199,4.0,5.5,0.0,0.0,3.0,3.5
D10211200,5.0,6.0,5.0,5.0,3.0,2.0
D10211201,5.0,6.6,4.0,6.0,1.5,1.5
D10211202,3.5,6.0,6.0,5.5,3.0,3.0
D10211203,5.0,6.5,5.0,6.0,3.5,2.5
D10211204,5.0,6.0,4.0,6.0,4.0,2.5
D10211205,5.0,6.5,5.0,6.0,3.0,2.0
D10211206,4.0,6.5,3.0,6.0,3.0,2.0
D10211207,5.0,6.5,5.0,4.0,3.0,2.0
D10211448,5.0,6.0,5.0,5.0,4.0,4.0
D10211449,4.0,5.0,5.0,5.0,5.0,4.0
D10211519,4.0,6.5,0.0,4.0,3.0,2.5
D10211520,3.0,6.5,0.0,4.0,4.5,3.0
D10211572,3.5,3.0,3.0,3.0,3.0,2.5
D10211573,5.5,6.5,6.0,6.0,5.5,4.0
D10211611,5.0,7.0,7.0,6.0,3.5,2.0
D10211677,6.0,6.666666666666667,6.0,6.75,4.0,4.0
D10212253,5.0,6.0,3.0,4.0,3.5,3.5
D10212254,5.0,6.5,5.0,6.0,4.5,4.0
D10212255,4.0,0.0,0.0,4.0,2.0,2.0
D10212299,2.5,6.0,0.0,3.0,2.0,2.0
D10212300,2.5,6.0,0.0,3.0,4.0,2.0
D10212301,4.0,5.5,1.0,4.0,2.0,2.0
D10212302,4.0,6.0,2.0,3.0,2.5,1.5
D10212303,3.0,6.0,3.0,4.0,2.0,2.5
D10212304,3.0,6.5,3.0,4.0,3.0,3.0
D10212305,3.5,6.0,0.0,3.0,1.5,2.0
D10212306,4.5,0.0,0.0,3.0,2.5,4.0
D10212307,3.5,6.0,0.0,3.0,1.5,2.0
D10212308,3.5,5.0,0.0,3.0,2.0,2.0
D10212309,4.0,6.0,0.0,4.0,2.5,2.5
D10212310,4.0,6.0,0.0,3.0,1.5,2.5
D10212721,3.0,3.0,2.0,3.0,3.0,3.0
D10212741,6.0,5.0,5.0,4.0,2.0,1.0
